symbol,timestamp,datetime,open,high,low,close,volume
SPELL-USD,1760707800,2025-10-17T13:30:00.000Z,0.0003411,0.0003411,0.0003376,0.0003376,376880
ABT-USD,1760707800,2025-10-17T13:30:00.000Z,0.5009,0.5009,0.5007,0.5007,147.4
BNKR-USD,1760707800,2025-10-17T13:30:00.000Z,0.0003906,0.0003944,0.0003895,0.0003902,12555212
KSM-USD,1760707800,2025-10-17T13:30:00.000Z,10.45,10.45,10.43,10.43,1.9177
ZORA-USD,1760707800,2025-10-17T13:30:00.000Z,0.0941,0.09503,0.09111,0.09141,3999714
VARA-USD,1760707800,2025-10-17T13:30:00.000Z,0.00197,0.00197,0.00195,0.00196,175589
PRCL-USD,1760707800,2025-10-17T13:30:00.000Z,0.0467,0.0469,0.0462,0.0463,58693.1
SEAM-USD,1760707800,2025-10-17T13:30:00.000Z,0.2442,0.2479,0.2437,0.2437,2266.8
MOG-USD,1760707800,2025-10-17T13:30:00.000Z,4.4e-7,4.4e-7,4.3e-7,4.4e-7,51575937532
MKR-USD,1760707800,2025-10-17T13:30:00.000Z,1407.41,1412.61,1407.41,1412,2.476713
ASM-USD,1760708700,2025-10-17T13:45:00.000Z,0.01386,0.01399,0.01386,0.01386,53094
ZKC-USD,1760708700,2025-10-17T13:45:00.000Z,0.2738,0.2826,0.2692,0.279,246918.45
USELESS-USD,1760708700,2025-10-17T13:45:00.000Z,0.308,0.3122,0.3043,0.3069,1206324.4
TROLL-USD,1760708700,2025-10-17T13:45:00.000Z,0.08451,0.08501,0.08284,0.08501,182836.7
GODS-USD,1760708700,2025-10-17T13:45:00.000Z,0.1123,0.1155,0.1119,0.11273,486032.71
TRAC-USD,1760708700,2025-10-17T13:45:00.000Z,0.6635,0.676,0.659,0.673,125275.1
OMNI-USD,1760708700,2025-10-17T13:45:00.000Z,2.198,2.198,2.187,2.187,1335.14
MAGIC-USD,1760708700,2025-10-17T13:45:00.000Z,0.1415,0.1441,0.1407,0.1438,28047.54
GST-USD,1760708700,2025-10-17T13:45:00.000Z,0.003631,0.003631,0.003606,0.003606,65167.76
HONEY-USD,1760708700,2025-10-17T13:45:00.000Z,0.0107,0.011,0.0106,0.0109,1060695.4
LRDS-USD,1760708700,2025-10-17T13:45:00.000Z,0.0905,0.0905,0.0882,0.0899,76610.28
MAMO-USD,1760708700,2025-10-17T13:45:00.000Z,0.05143,0.05254,0.05129,0.05254,562494.9
PNG-USD,1760708700,2025-10-17T13:45:00.000Z,0.08041,0.0825,0.08041,0.08164,20009
LOKA-USD,1760708700,2025-10-17T13:45:00.000Z,0.1238,0.1238,0.1184,0.1218,27877.66
RECALL-USD,1760708700,2025-10-17T13:45:00.000Z,0.2791,0.2879,0.2755,0.2816,73244.52
CFG-USD,1760708700,2025-10-17T13:45:00.000Z,0.1936,0.1972,0.1936,0.196,1888.5
ALICE-USD,1760708700,2025-10-17T13:45:00.000Z,0.365,0.37,0.364,0.368,5396.988
NEON-USD,1760708700,2025-10-17T13:45:00.000Z,0.08654,0.08654,0.08532,0.08559,37482.48
LA-USD,1760708700,2025-10-17T13:45:00.000Z,0.3864,0.3936,0.3816,0.383,165540.1
PIRATE-USD,1760708700,2025-10-17T13:45:00.000Z,0.0134,0.0135,0.0132,0.0133,286330.4
SNX-USD,1760708700,2025-10-17T13:45:00.000Z,1.442,1.454,1.436,1.438,24291.139
DASH-USD,1760708700,2025-10-17T13:45:00.000Z,41.93,42.46,41.67,42.32,620.055
SPELL-USD,1760708700,2025-10-17T13:45:00.000Z,0.0003379,0.0003423,0.0003369,0.0003421,25399174
ABT-USD,1760708700,2025-10-17T13:45:00.000Z,0.5006,0.5025,0.4995,0.5025,11252.5
BNKR-USD,1760708700,2025-10-17T13:45:00.000Z,0.0003895,0.0003941,0.000389,0.0003933,7027243
KSM-USD,1760708700,2025-10-17T13:45:00.000Z,10.38,10.57,10.37,10.49,462.0079
ZORA-USD,1760708700,2025-10-17T13:45:00.000Z,0.09148,0.0964,0.09142,0.09623,5712687
VARA-USD,1760708700,2025-10-17T13:45:00.000Z,0.00196,0.00205,0.00196,0.002,12678754
PRCL-USD,1760708700,2025-10-17T13:45:00.000Z,0.0462,0.0467,0.0452,0.0462,98416
SEAM-USD,1760708700,2025-10-17T13:45:00.000Z,0.2436,0.2536,0.2415,0.247,21925.9
MOG-USD,1760708700,2025-10-17T13:45:00.000Z,4.3e-7,4.4e-7,4.3e-7,4.3e-7,6497674339
MKR-USD,1760708700,2025-10-17T13:45:00.000Z,1400.11,1404.85,1398.13,1398.13,0.2897
ASM-USD,1760709600,2025-10-17T14:00:00.000Z,0.01387,0.014,0.01387,0.01398,143727
ZKC-USD,1760709600,2025-10-17T14:00:00.000Z,0.2787,0.2846,0.2736,0.2792,263017.89
GTC-USD,1760709600,2025-10-17T14:00:00.000Z,0.21,0.21,0.2,0.21,9393.54
USELESS-USD,1760709600,2025-10-17T14:00:00.000Z,0.3069,0.307,0.2908,0.2954,1863277.9
TROLL-USD,1760709600,2025-10-17T14:00:00.000Z,0.08501,0.0868,0.08367,0.08438,70976.9
GODS-USD,1760709600,2025-10-17T14:00:00.000Z,0.11236,0.11333,0.10803,0.11188,257494.16
TRAC-USD,1760709600,2025-10-17T14:00:00.000Z,0.6731,0.7111,0.6717,0.678,105067.1
OMNI-USD,1760709600,2025-10-17T14:00:00.000Z,2.187,2.187,2.173,2.182,870.51
MAGIC-USD,1760709600,2025-10-17T14:00:00.000Z,0.1439,0.1471,0.1426,0.1471,56369.83
GST-USD,1760709600,2025-10-17T14:00:00.000Z,0.003636,0.003652,0.003636,0.003644,336126.31
LRDS-USD,1760709600,2025-10-17T14:00:00.000Z,0.0899,0.0902,0.0898,0.0902,2243.08
MAMO-USD,1760709600,2025-10-17T14:00:00.000Z,0.05253,0.05254,0.05161,0.05203,189430.7
PNG-USD,1760709600,2025-10-17T14:00:00.000Z,0.08164,0.08258,0.08164,0.08198,12064
RECALL-USD,1760709600,2025-10-17T14:00:00.000Z,0.282,0.2842,0.2767,0.2812,160199.08
CFG-USD,1760709600,2025-10-17T14:00:00.000Z,0.196,0.1973,0.1924,0.1926,18919.8
TIME-USD,1760709600,2025-10-17T14:00:00.000Z,8.78,8.81,8.56,8.74,322.628
ALICE-USD,1760709600,2025-10-17T14:00:00.000Z,0.368,0.368,0.365,0.365,1549.64
NEON-USD,1760709600,2025-10-17T14:00:00.000Z,0.08559,0.08617,0.08554,0.08576,48268.88
LA-USD,1760709600,2025-10-17T14:00:00.000Z,0.3832,0.388,0.3829,0.3874,26776.3
PIRATE-USD,1760709600,2025-10-17T14:00:00.000Z,0.0133,0.0135,0.0133,0.0135,151455.5
SNX-USD,1760709600,2025-10-17T14:00:00.000Z,1.437,1.442,1.412,1.419,77461.619
DASH-USD,1760709600,2025-10-17T14:00:00.000Z,42.31,42.37,41.51,41.76,739.911
SPELL-USD,1760709600,2025-10-17T14:00:00.000Z,0.0003413,0.0003413,0.0003387,0.0003392,1977724
BNKR-USD,1760709600,2025-10-17T14:00:00.000Z,0.0003942,0.0003942,0.000389,0.0003894,3217599
KSM-USD,1760709600,2025-10-17T14:00:00.000Z,10.46,10.47,10.46,10.47,32.2737
ZORA-USD,1760709600,2025-10-17T14:00:00.000Z,0.09627,0.09679,0.09322,0.09448,2859563
VARA-USD,1760709600,2025-10-17T14:00:00.000Z,0.00201,0.00202,0.002,0.00201,427269
PRCL-USD,1760709600,2025-10-17T14:00:00.000Z,0.0463,0.0465,0.0461,0.0462,163086.5
SEAM-USD,1760709600,2025-10-17T14:00:00.000Z,0.2497,0.2497,0.2457,0.2458,316.6
MOG-USD,1760709600,2025-10-17T14:00:00.000Z,4.4e-7,4.4e-7,4.3e-7,4.3e-7,147519237776
MKR-USD,1760709600,2025-10-17T14:00:00.000Z,1405.57,1405.57,1395.03,1395.04,0.929628
ASM-USD,1760710500,2025-10-17T14:15:00.000Z,0.014,0.01491,0.0139,0.01412,1679456
ZKC-USD,1760710500,2025-10-17T14:15:00.000Z,0.2794,0.2804,0.2624,0.2641,231285.25
USELESS-USD,1760710500,2025-10-17T14:15:00.000Z,0.2959,0.2977,0.2868,0.2902,1223816.6
TROLL-USD,1760710500,2025-10-17T14:15:00.000Z,0.0844,0.0848,0.08328,0.0848,10321.3
GODS-USD,1760710500,2025-10-17T14:15:00.000Z,0.11213,0.11289,0.1091,0.10987,312099.84
TRAC-USD,1760710500,2025-10-17T14:15:00.000Z,0.6776,0.69,0.6752,0.6882,64738.4
OMNI-USD,1760710500,2025-10-17T14:15:00.000Z,2.177,2.177,2.169,2.169,316.14
MAGIC-USD,1760710500,2025-10-17T14:15:00.000Z,0.1471,0.1485,0.1452,0.1469,85068.39
GST-USD,1760710500,2025-10-17T14:15:00.000Z,0.003644,0.003644,0.003611,0.003611,61360.8
HONEY-USD,1760710500,2025-10-17T14:15:00.000Z,0.011,0.0112,0.011,0.011,758430
LRDS-USD,1760710500,2025-10-17T14:15:00.000Z,0.0902,0.0902,0.0901,0.0901,236.04
MAMO-USD,1760710500,2025-10-17T14:15:00.000Z,0.05195,0.05198,0.05158,0.05167,37337.4
PNG-USD,1760710500,2025-10-17T14:15:00.000Z,0.08258,0.08258,0.08042,0.08042,4458
LOKA-USD,1760710500,2025-10-17T14:15:00.000Z,0.1207,0.1233,0.1207,0.1233,5093.24
RECALL-USD,1760710500,2025-10-17T14:15:00.000Z,0.2816,0.2835,0.277,0.2788,76065.1
CFG-USD,1760710500,2025-10-17T14:15:00.000Z,0.1925,0.1929,0.1923,0.1929,3174.5
ALICE-USD,1760710500,2025-10-17T14:15:00.000Z,0.367,0.367,0.363,0.363,7208.05
NEON-USD,1760710500,2025-10-17T14:15:00.000Z,0.08574,0.08633,0.0856,0.08581,43402.78
LA-USD,1760710500,2025-10-17T14:15:00.000Z,0.3875,0.3931,0.3854,0.3919,52954.5
PIRATE-USD,1760710500,2025-10-17T14:15:00.000Z,0.0134,0.0134,0.0132,0.0133,466205.5
SNX-USD,1760710500,2025-10-17T14:15:00.000Z,1.418,1.418,1.399,1.404,70153.319
DASH-USD,1760710500,2025-10-17T14:15:00.000Z,41.8,41.9,41.5,41.5,348.76642494
SPELL-USD,1760710500,2025-10-17T14:15:00.000Z,0.0003397,0.0003398,0.000335,0.000335,10678063
BNKR-USD,1760710500,2025-10-17T14:15:00.000Z,0.0003898,0.0003918,0.0003891,0.0003895,3182371
KSM-USD,1760710500,2025-10-17T14:15:00.000Z,10.41,10.41,10.27,10.27,39.1823
ZORA-USD,1760710500,2025-10-17T14:15:00.000Z,0.0945,0.09456,0.09155,0.09255,2608474
VARA-USD,1760710500,2025-10-17T14:15:00.000Z,0.00201,0.00201,0.002,0.002,2964059
PRCL-USD,1760710500,2025-10-17T14:15:00.000Z,0.0462,0.0463,0.0458,0.0458,45833.7
SEAM-USD,1760710500,2025-10-17T14:15:00.000Z,0.2461,0.2478,0.2422,0.2422,24048
MOG-USD,1760710500,2025-10-17T14:15:00.000Z,4.3e-7,4.3e-7,4.2e-7,4.3e-7,5983094665
MKR-USD,1760710500,2025-10-17T14:15:00.000Z,1395.03,1395.03,1386.16,1386.17,0.834678
ASM-USD,1760711400,2025-10-17T14:30:00.000Z,0.01416,0.016,0.01404,0.0147,8052180
ZKC-USD,1760711400,2025-10-17T14:30:00.000Z,0.2636,0.2658,0.2559,0.2645,522275.8
GTC-USD,1760711400,2025-10-17T14:30:00.000Z,0.21,0.21,0.21,0.21,4360.35
USELESS-USD,1760711400,2025-10-17T14:30:00.000Z,0.2901,0.2959,0.2801,0.2918,1812617.6
TROLL-USD,1760711400,2025-10-17T14:30:00.000Z,0.08469,0.08471,0.0816,0.08426,40116.4
GODS-USD,1760711400,2025-10-17T14:30:00.000Z,0.11017,0.11078,0.10026,0.10508,1214150.24
TRAC-USD,1760711400,2025-10-17T14:30:00.000Z,0.6895,0.691,0.6569,0.666,164409.4
PLU-USD,1760711400,2025-10-17T14:30:00.000Z,0.31,0.32,0.28,0.29,60335.35
OMNI-USD,1760711400,2025-10-17T14:30:00.000Z,2.169,2.169,2.049,2.049,13655.35
MAGIC-USD,1760711400,2025-10-17T14:30:00.000Z,0.1471,0.1575,0.145,0.1466,528819.27
GST-USD,1760711400,2025-10-17T14:30:00.000Z,0.003632,0.003657,0.003545,0.003578,3667329.16
LRDS-USD,1760711400,2025-10-17T14:30:00.000Z,0.0901,0.0901,0.0886,0.0886,8351.7
MAMO-USD,1760711400,2025-10-17T14:30:00.000Z,0.05155,0.05155,0.05137,0.05137,17244.3
PNG-USD,1760711400,2025-10-17T14:30:00.000Z,0.08037,0.08194,0.08008,0.08037,18655
LOKA-USD,1760711400,2025-10-17T14:30:00.000Z,0.1208,0.124,0.1208,0.1211,9116.46
RECALL-USD,1760711400,2025-10-17T14:30:00.000Z,0.2784,0.2784,0.2701,0.2724,192786.87
CFG-USD,1760711400,2025-10-17T14:30:00.000Z,0.1927,0.1942,0.1927,0.1934,14017.2
ALICE-USD,1760711400,2025-10-17T14:30:00.000Z,0.362,0.367,0.36,0.367,2331.689
NEON-USD,1760711400,2025-10-17T14:30:00.000Z,0.08581,0.08672,0.084,0.08455,171224.77
LA-USD,1760711400,2025-10-17T14:30:00.000Z,0.3905,0.3939,0.3857,0.3898,205425.7
PIRATE-USD,1760711400,2025-10-17T14:30:00.000Z,0.0132,0.0134,0.0131,0.0133,253990.8
SNX-USD,1760711400,2025-10-17T14:30:00.000Z,1.405,1.439,1.398,1.434,88396.066
DASH-USD,1760711400,2025-10-17T14:30:00.000Z,41.37,41.37,40.79,41.16,1769.326
SPELL-USD,1760711400,2025-10-17T14:30:00.000Z,0.0003349,0.0003412,0.0003349,0.0003412,739159
ABT-USD,1760711400,2025-10-17T14:30:00.000Z,0.4999,0.503,0.4965,0.503,982
BNKR-USD,1760711400,2025-10-17T14:30:00.000Z,0.0003894,0.0003894,0.0003829,0.000385,25406336
KSM-USD,1760711400,2025-10-17T14:30:00.000Z,10.37,10.42,10.37,10.42,45.4314
ZORA-USD,1760711400,2025-10-17T14:30:00.000Z,0.0925,0.0925,0.08951,0.09125,5323127
VARA-USD,1760711400,2025-10-17T14:30:00.000Z,0.002,0.00201,0.002,0.002,381463
PRCL-USD,1760711400,2025-10-17T14:30:00.000Z,0.0455,0.0461,0.0452,0.0461,132451.1
SEAM-USD,1760711400,2025-10-17T14:30:00.000Z,0.2476,0.2476,0.2407,0.2414,11675.3
MOG-USD,1760711400,2025-10-17T14:30:00.000Z,4.3e-7,4.3e-7,4.3e-7,4.3e-7,12840010406
MKR-USD,1760711400,2025-10-17T14:30:00.000Z,1386.17,1396.65,1382.06,1394.17,0.472669
ASM-USD,1760712300,2025-10-17T14:45:00.000Z,0.01452,0.01543,0.01404,0.01503,4120442
ZKC-USD,1760712300,2025-10-17T14:45:00.000Z,0.2644,0.2738,0.2642,0.2734,381352.65
USELESS-USD,1760712300,2025-10-17T14:45:00.000Z,0.2916,0.2996,0.2916,0.2941,1524553.8
TROLL-USD,1760712300,2025-10-17T14:45:00.000Z,0.0843,0.0859,0.0843,0.08549,17306.8
GODS-USD,1760712300,2025-10-17T14:45:00.000Z,0.10364,0.10827,0.10202,0.10759,414649.07
TRAC-USD,1760712300,2025-10-17T14:45:00.000Z,0.667,0.668,0.6604,0.6604,8801.5
PLU-USD,1760712300,2025-10-17T14:45:00.000Z,0.29,0.3,0.29,0.29,13435.42
OMNI-USD,1760712300,2025-10-17T14:45:00.000Z,2.05,2.051,2.05,2.051,98.02
MAGIC-USD,1760712300,2025-10-17T14:45:00.000Z,0.1466,0.1479,0.1448,0.146,174812.75
GST-USD,1760712300,2025-10-17T14:45:00.000Z,0.003575,0.00358,0.003559,0.00358,979985.44
HONEY-USD,1760712300,2025-10-17T14:45:00.000Z,0.0109,0.0109,0.0106,0.0109,406303.8
LRDS-USD,1760712300,2025-10-17T14:45:00.000Z,0.0886,0.0886,0.083,0.0879,54091.52
MAMO-USD,1760712300,2025-10-17T14:45:00.000Z,0.05163,0.0533,0.05137,0.05186,679672.3
PNG-USD,1760712300,2025-10-17T14:45:00.000Z,0.08026,0.0822,0.07811,0.08127,141240
RECALL-USD,1760712300,2025-10-17T14:45:00.000Z,0.2728,0.2833,0.2728,0.2803,113978.29
CFG-USD,1760712300,2025-10-17T14:45:00.000Z,0.1936,0.1938,0.1925,0.1938,2494.3
TIME-USD,1760712300,2025-10-17T14:45:00.000Z,8.79,8.79,8.79,8.79,20.735
ALICE-USD,1760712300,2025-10-17T14:45:00.000Z,0.368,0.369,0.367,0.368,3412.032
NEON-USD,1760712300,2025-10-17T14:45:00.000Z,0.08453,0.08608,0.0845,0.08576,225371.68
LA-USD,1760712300,2025-10-17T14:45:00.000Z,0.3893,0.3936,0.3866,0.3891,124322.6
PIRATE-USD,1760712300,2025-10-17T14:45:00.000Z,0.0133,0.0134,0.0133,0.0134,138616.1
SNX-USD,1760712300,2025-10-17T14:45:00.000Z,1.434,1.449,1.427,1.428,29664.819
DASH-USD,1760712300,2025-10-17T14:45:00.000Z,41.17,41.66,41.12,41.16,373.916
SPELL-USD,1760712300,2025-10-17T14:45:00.000Z,0.0003402,0.0003402,0.0003377,0.0003379,562078
ABT-USD,1760712300,2025-10-17T14:45:00.000Z,0.503,0.5034,0.5003,0.5032,1637.8
BNKR-USD,1760712300,2025-10-17T14:45:00.000Z,0.000385,0.0003877,0.000385,0.0003862,693040
KSM-USD,1760712300,2025-10-17T14:45:00.000Z,10.46,10.48,10.46,10.47,39.6879
ZORA-USD,1760712300,2025-10-17T14:45:00.000Z,0.0912,0.09392,0.09106,0.09256,5098311
VARA-USD,1760712300,2025-10-17T14:45:00.000Z,0.00201,0.00201,0.002,0.002,60830
PRCL-USD,1760712300,2025-10-17T14:45:00.000Z,0.0461,0.0463,0.0456,0.0458,84916.9
SEAM-USD,1760712300,2025-10-17T14:45:00.000Z,0.2412,0.2451,0.24,0.2407,6063.1
MOG-USD,1760712300,2025-10-17T14:45:00.000Z,4.3e-7,4.4e-7,4.3e-7,4.3e-7,104680361824
MKR-USD,1760712300,2025-10-17T14:45:00.000Z,1389.31,1389.98,1389.31,1389.98,0.015403
ASM-USD,1760713200,2025-10-17T15:00:00.000Z,0.015,0.015,0.01431,0.0146,2149036
ZKC-USD,1760713200,2025-10-17T15:00:00.000Z,0.2738,0.2746,0.2641,0.268,106916.51
USELESS-USD,1760713200,2025-10-17T15:00:00.000Z,0.2942,0.2987,0.291,0.2916,501975.5
TROLL-USD,1760713200,2025-10-17T15:00:00.000Z,0.0854,0.08711,0.0847,0.08573,28148.2
GODS-USD,1760713200,2025-10-17T15:00:00.000Z,0.10787,0.10899,0.10558,0.10877,253101.12
TRAC-USD,1760713200,2025-10-17T15:00:00.000Z,0.66,0.6683,0.659,0.6683,25671.6
PLU-USD,1760713200,2025-10-17T15:00:00.000Z,0.29,0.3,0.29,0.3,4453.77
OMNI-USD,1760713200,2025-10-17T15:00:00.000Z,2.053,2.092,2.053,2.078,2787.17
MAGIC-USD,1760713200,2025-10-17T15:00:00.000Z,0.146,0.1479,0.146,0.1465,46087.82
GST-USD,1760713200,2025-10-17T15:00:00.000Z,0.003581,0.003631,0.003581,0.003614,715527.8
LRDS-USD,1760713200,2025-10-17T15:00:00.000Z,0.0884,0.0901,0.0884,0.0892,142933.68
MAMO-USD,1760713200,2025-10-17T15:00:00.000Z,0.05199,0.05303,0.05199,0.05203,262362.1
PNG-USD,1760713200,2025-10-17T15:00:00.000Z,0.08098,0.08233,0.07801,0.08212,93699
LOKA-USD,1760713200,2025-10-17T15:00:00.000Z,0.121,0.1213,0.1157,0.1157,34959.18
RECALL-USD,1760713200,2025-10-17T15:00:00.000Z,0.2804,0.2896,0.2804,0.2835,200188.08
CFG-USD,1760713200,2025-10-17T15:00:00.000Z,0.1941,0.1993,0.1941,0.1974,34186.5
TIME-USD,1760713200,2025-10-17T15:00:00.000Z,8.78,9.07,8.78,9.06,546.491
ALICE-USD,1760713200,2025-10-17T15:00:00.000Z,0.368,0.371,0.367,0.371,9373.071
NEON-USD,1760713200,2025-10-17T15:00:00.000Z,0.08576,0.08638,0.08537,0.08537,31144.19
LA-USD,1760713200,2025-10-17T15:00:00.000Z,0.3893,0.3951,0.3883,0.39,77762.8
PIRATE-USD,1760713200,2025-10-17T15:00:00.000Z,0.0133,0.0135,0.0133,0.0134,347241
SNX-USD,1760713200,2025-10-17T15:00:00.000Z,1.428,1.438,1.412,1.414,10835.118
DASH-USD,1760713200,2025-10-17T15:00:00.000Z,41.11,41.35,40.97,41,722.695
SPELL-USD,1760713200,2025-10-17T15:00:00.000Z,0.0003404,0.0003408,0.0003404,0.0003408,1073865
ABT-USD,1760713200,2025-10-17T15:00:00.000Z,0.5003,0.5032,0.4988,0.5008,2327.9
BNKR-USD,1760713200,2025-10-17T15:00:00.000Z,0.0003873,0.0003879,0.000384,0.0003856,7984291
KSM-USD,1760713200,2025-10-17T15:00:00.000Z,10.46,10.47,10.46,10.47,43.0052
ZORA-USD,1760713200,2025-10-17T15:00:00.000Z,0.09255,0.09438,0.09235,0.09288,3279475
PRCL-USD,1760713200,2025-10-17T15:00:00.000Z,0.0459,0.046,0.0454,0.0459,38395
SEAM-USD,1760713200,2025-10-17T15:00:00.000Z,0.2419,0.2451,0.2408,0.2446,7576.4
MOG-USD,1760713200,2025-10-17T15:00:00.000Z,4.2e-7,4.3e-7,4.2e-7,4.3e-7,13113516780
MKR-USD,1760713200,2025-10-17T15:00:00.000Z,1395.31,1398.54,1395.09,1395.09,0.232771
ASM-USD,1760714100,2025-10-17T15:15:00.000Z,0.01432,0.01451,0.0141,0.0145,630834
ZKC-USD,1760714100,2025-10-17T15:15:00.000Z,0.2678,0.2772,0.2676,0.2735,110897.96
USELESS-USD,1760714100,2025-10-17T15:15:00.000Z,0.2919,0.2978,0.2916,0.2959,459843.4
TROLL-USD,1760714100,2025-10-17T15:15:00.000Z,0.08548,0.09013,0.08548,0.0882,273453.3
GODS-USD,1760714100,2025-10-17T15:15:00.000Z,0.10846,0.11193,0.10536,0.11155,706017.09
TRAC-USD,1760714100,2025-10-17T15:15:00.000Z,0.6661,0.6783,0.6647,0.6762,76219.4
PLU-USD,1760714100,2025-10-17T15:15:00.000Z,0.3,0.3,0.29,0.3,4758.41
OMNI-USD,1760714100,2025-10-17T15:15:00.000Z,2.078,2.092,2.078,2.09,2122.45
MAGIC-USD,1760714100,2025-10-17T15:15:00.000Z,0.1467,0.15,0.1467,0.1482,100761.48
GST-USD,1760714100,2025-10-17T15:15:00.000Z,0.003614,0.003615,0.00357,0.003573,102660.42
HONEY-USD,1760714100,2025-10-17T15:15:00.000Z,0.0108,0.0108,0.0107,0.0108,734956.3
LRDS-USD,1760714100,2025-10-17T15:15:00.000Z,0.0891,0.0896,0.0888,0.0894,3898.79
MAMO-USD,1760714100,2025-10-17T15:15:00.000Z,0.05226,0.05226,0.05145,0.05178,153126.8
PNG-USD,1760714100,2025-10-17T15:15:00.000Z,0.08191,0.08191,0.08075,0.08146,3031
LOKA-USD,1760714100,2025-10-17T15:15:00.000Z,0.1157,0.1177,0.114,0.1141,40827.44
RECALL-USD,1760714100,2025-10-17T15:15:00.000Z,0.2839,0.2868,0.276,0.2844,96795.07
CFG-USD,1760714100,2025-10-17T15:15:00.000Z,0.1972,0.2026,0.1961,0.1967,34792
TIME-USD,1760714100,2025-10-17T15:15:00.000Z,9.1,9.71,9.09,9.5,2625.912
ALICE-USD,1760714100,2025-10-17T15:15:00.000Z,0.369,0.377,0.369,0.377,13368.597
NEON-USD,1760714100,2025-10-17T15:15:00.000Z,0.08524,0.08533,0.08466,0.08485,16733.43
LA-USD,1760714100,2025-10-17T15:15:00.000Z,0.3901,0.3907,0.3851,0.3881,104527.8
PIRATE-USD,1760714100,2025-10-17T15:15:00.000Z,0.0133,0.0136,0.0133,0.0134,370624
SNX-USD,1760714100,2025-10-17T15:15:00.000Z,1.413,1.444,1.412,1.436,30707.468
DASH-USD,1760714100,2025-10-17T15:15:00.000Z,40.98,41.58,40.98,41.56,776.692
SPELL-USD,1760714100,2025-10-17T15:15:00.000Z,0.0003408,0.0003412,0.0003408,0.0003411,13335163
ABT-USD,1760714100,2025-10-17T15:15:00.000Z,0.5009,0.5019,0.4971,0.5015,3799.6
BNKR-USD,1760714100,2025-10-17T15:15:00.000Z,0.0003861,0.0003892,0.0003861,0.0003892,5953863
KSM-USD,1760714100,2025-10-17T15:15:00.000Z,10.47,10.47,10.42,10.46,252.0612
ZORA-USD,1760714100,2025-10-17T15:15:00.000Z,0.09284,0.09544,0.09234,0.09503,3232731
VARA-USD,1760714100,2025-10-17T15:15:00.000Z,0.002,0.002,0.00199,0.00199,165767
PRCL-USD,1760714100,2025-10-17T15:15:00.000Z,0.0457,0.0457,0.0456,0.0457,77609.6
SEAM-USD,1760714100,2025-10-17T15:15:00.000Z,0.2411,0.2441,0.2395,0.241,22680.5
MOG-USD,1760714100,2025-10-17T15:15:00.000Z,4.3e-7,4.4e-7,4.3e-7,4.3e-7,124959811022
MKR-USD,1760714100,2025-10-17T15:15:00.000Z,1395.86,1405.79,1395.48,1404.55,0.434373
ASM-USD,1760715000,2025-10-17T15:30:00.000Z,0.01431,0.01468,0.01418,0.01434,340995
ZKC-USD,1760715000,2025-10-17T15:30:00.000Z,0.2734,0.2794,0.2725,0.2727,147054.66
GTC-USD,1760715000,2025-10-17T15:30:00.000Z,0.21,0.21,0.21,0.21,906
USELESS-USD,1760715000,2025-10-17T15:30:00.000Z,0.2957,0.2993,0.2915,0.2959,309448.3
TROLL-USD,1760715000,2025-10-17T15:30:00.000Z,0.0884,0.08933,0.08544,0.08681,28947.9
GODS-USD,1760715000,2025-10-17T15:30:00.000Z,0.11144,0.1118,0.10817,0.11105,527872.43
TRAC-USD,1760715000,2025-10-17T15:30:00.000Z,0.6764,0.6766,0.6742,0.6742,4103
PLU-USD,1760715000,2025-10-17T15:30:00.000Z,0.3,0.3,0.3,0.3,3679.08
MAGIC-USD,1760715000,2025-10-17T15:30:00.000Z,0.1482,0.1483,0.145,0.1454,87298.2
GST-USD,1760715000,2025-10-17T15:30:00.000Z,0.003573,0.003573,0.003573,0.003573,49889.14
HONEY-USD,1760715000,2025-10-17T15:30:00.000Z,0.0107,0.0109,0.0107,0.0108,431588.4
LRDS-USD,1760715000,2025-10-17T15:30:00.000Z,0.0894,0.0894,0.0887,0.0887,2468.15
MAMO-USD,1760715000,2025-10-17T15:30:00.000Z,0.05217,0.05556,0.05213,0.05349,433152.3
PNG-USD,1760715000,2025-10-17T15:30:00.000Z,0.08081,0.08084,0.08081,0.08084,6185
LOKA-USD,1760715000,2025-10-17T15:30:00.000Z,0.1167,0.1175,0.1148,0.1148,4982.25
RECALL-USD,1760715000,2025-10-17T15:30:00.000Z,0.2845,0.2854,0.2786,0.2818,45447.9
CFG-USD,1760715000,2025-10-17T15:30:00.000Z,0.1967,0.2024,0.196,0.2024,3467
TIME-USD,1760715000,2025-10-17T15:30:00.000Z,9.5,9.53,9.37,9.37,435.615
ALICE-USD,1760715000,2025-10-17T15:30:00.000Z,0.378,0.393,0.378,0.384,44781.669
NEON-USD,1760715000,2025-10-17T15:30:00.000Z,0.08489,0.08534,0.08489,0.08494,5300.88
LA-USD,1760715000,2025-10-17T15:30:00.000Z,0.3866,0.3873,0.3819,0.3866,11450.5
PIRATE-USD,1760715000,2025-10-17T15:30:00.000Z,0.0134,0.0136,0.0133,0.0133,96552.5
SNX-USD,1760715000,2025-10-17T15:30:00.000Z,1.436,1.453,1.427,1.439,46833.722
DASH-USD,1760715000,2025-10-17T15:30:00.000Z,41.57,41.7,41.13,41.47,545.848
